Num_Acc,an,mois,jour,hrmn,com,agg,int,col,lum,atm,catr,circ,prof,lartpc,larrout,surf,infra,situ,grav,sexe,age,trajet,equipement,obs,obsm,choc,manv,typevehicules,manoeuvehicules,numVehicules
201300048150,2013,7,2,18:40,69382,2,1,6,1,1,4,1,1,0,75,1,0,1,1,1,22,0,9,0,1,1,5,0,0,
201100027651,2011,6,1,17:30,33063,2,2,3,1,1,4,2,1,0,0,1,0,1,1,1,33,0,2,0,2,1,1,31,15,1.0
200600055725,2006,9,6,16:00,75015,2,2,6,1,1,4,1,1,0,30,1,0,1,1,1,25,4,2,0,1,1,1,0,0,
200600030618,2006,6,6,11:15,24355,1,1,1,1,1,3,2,1,0,70,1,5,1,1,1,73,5,0,0,2,4,23,7,1,1.0
201000004715,2010,3,2,18:45,40257,1,1,5,1,1,3,2,1,0,62,1,0,1,1,1,51,5,2,0,0,0,1,1,2,2.0
201900047242,2019,12,6,15:10,75112,2,1,6,1,1,4,-1,1,0,0,1,0,1,1,2,25,9,2,0,2,0,1,7,17,1.0
201100058255,2011,4,6,13:05,75104,2,1,6,1,1,4,2,1,0,0,1,0,5,1,1,23,1,2,0,1,1,1,0,0,
200800070075,2008,12,5,17:45,31555,2,1,6,5,2,4,1,1,0,60,2,0,1,1,1,18,0,4,0,1,1,2,0,0,
201800011397,2018,11,2,17:30,28140,2,1,1,5,1,4,2,1,0,0,1,0,1,1,1,39,5,2,0,2,1,11,1,1,1.0
200700051063,2007,8,5,15:50,92002,2,1,6,1,1,4,-1,-1,0,68,1,0,4,1,1,23,5,2,0,1,1,0,0,0,
201200053757,2012,3,6,11:00,75103,2,1,3,1,1,4,1,1,0,88,1,0,1,1,1,53,5,2,0,2,7,1,33,11,1.0
201200023423,2012,6,7,18:30,29051,2,1,7,1,1,4,2,1,0,0,1,0,0,1,1,17,9,2,0,1,0,0,0,0,
200600078077,2006,12,6,19:40,75005,2,1,6,5,1,4,2,1,0,60,1,0,1,1,1,43,5,0,0,1,1,1,0,0,
201300048517,2013,11,3,18:15,69383,2,1,6,5,1,4,2,1,0,0,1,0,1,1,1,63,1,4,0,1,1,1,0,0,
201700035401,2017,9,3,12:15,73011,2,1,6,1,1,4,2,1,0,0,1,1,5,1,1,18,9,2,0,1,1,21,0,0,
200500056484,2005,5,3,18:02,13055,2,1,6,1,1,4,1,1,0,0,1,0,1,1,1,57,0,9,0,0,0,0,0,0,
201100063616,2011,4,6,18:50,75120,2,1,6,1,1,4,1,1,0,70,1,0,1,1,1,42,0,2,0,1,1,1,0,0,
202000028302,2020,7,2,16:05,75113,2,2,6,1,1,4,1,2,0,-1,1,-1,5,1,1,27,1,0,0,1,1,1,0,0,
201300036013,2013,8,6,14:00,80021,2,1,6,5,1,4,2,1,0,0,1,0,1,1,1,31,5,9,0,1,1,1,0,0,
201600031425,2016,12,5,18:40,64102,2,1,3,5,1,4,2,2,0,30,1,0,5,1,1,34,3,2,0,2,1,5,1,1,1.0
201500038556,2015,7,2,13:35,92044,2,1,6,1,1,4,1,1,0,0,1,0,1,1,1,55,0,2,0,1,1,5,0,0,
200700064957,2007,10,5,10:55,81065,2,1,3,1,1,3,1,1,0,0,1,0,1,1,2,29,5,9,0,2,8,1,15,1,1.0
201900030762,2019,7,7,11:20,62799,1,1,2,1,1,3,2,2,0,0,1,0,1,1,1,29,5,0,0,0,4,2,1,2,1.0
200500060159,2005,9,7,13:54,75020,2,3,1,1,1,4,1,1,0,30,1,0,1,1,1,30,5,0,0,2,1,1,1,15,1.0
200700055908,2007,9,6,14:00,33063,2,1,6,1,1,4,-1,1,0,75,1,6,1,1,1,18,0,2,0,1,1,1,0,0,
201100045797,2011,6,3,18:10,92071,2,3,7,1,1,3,2,1,0,0,1,0,1,1,1,13,9,2,0,0,0,19,33,21,1.0
201600051365,2016,7,3,23:20,75104,2,2,6,5,1,4,2,1,0,60,1,6,1,1,1,28,5,2,0,1,8,1,0,0,
201200017604,2012,10,3,17:30,87180,1,1,5,1,1,3,2,1,0,0,1,0,1,1,1,66,5,2,0,0,4,0,7,2,1.0
202100034498,2021,6,2,08:10,64317,1,1,4,1,1,3,2,1,0,-1,1,0,1,1,1,62,5,0,0,9,4,2,1,2,3.0
201300052792,2013,7,1,16:50,75112,2,4,1,1,1,4,2,2,0,0,1,0,5,1,1,37,1,2,0,2,7,1,1,17,1.0
201200044023,2012,11,2,10:10,93005,2,1,6,1,1,4,2,1,0,0,1,0,5,1,1,46,3,9,0,1,1,1,0,0,
201100063570,2011,3,2,18:18,75120,2,1,6,1,1,4,2,-1,0,60,1,0,1,1,1,18,5,2,0,1,0,1,0,0,
200500054206,2005,9,7,16:30,27582,2,3,3,1,1,3,2,1,0,70,1,5,1,1,1,82,5,0,0,2,3,15,5,1,1.0
201200042361,2012,2,3,17:40,92035,2,1,6,2,1,3,2,1,0,0,1,0,4,1,2,23,1,9,0,1,2,1,0,0,
201700050695,2017,3,6,15:40,69387,2,1,6,1,8,4,1,1,0,0,1,0,1,1,1,22,0,2,0,1,1,1,0,0,
202100004397,2021,12,1,08:40,75116,2,1,3,1,1,4,2,1,0,-1,3,-1,5,1,1,37,1,2,0,2,8,13,1,17,1.0
201600028176,2016,10,2,12:35,50502,2,1,6,1,1,4,2,1,0,0,1,0,1,1,1,41,5,2,0,1,1,1,0,0,
201700053373,2017,7,4,19:15,75106,2,5,6,1,1,4,1,1,0,0,1,0,1,1,1,26,5,2,0,1,1,16,0,0,
201200051294,2012,7,4,19:00,69382,2,1,6,1,1,4,2,1,0,149,1,2,1,1,2,20,5,2,0,2,8,11,32,1,1.0
200900019170,2009,4,4,14:05,94043,2,1,6,1,1,3,2,2,0,20,1,0,4,1,2,16,5,9,0,1,1,1,0,0,
201100024551,2011,10,7,16:25,25056,1,1,6,1,1,4,-1,1,0,0,1,0,0,1,2,26,0,9,0,1,1,1,0,0,
200600013381,2006,3,5,10:55,75015,2,1,6,1,2,4,2,1,0,120,2,0,1,1,2,24,5,0,0,1,1,1,0,0,
201600055770,2016,2,6,18:00,75118,2,1,6,5,1,4,1,1,0,0,1,0,5,1,1,23,1,2,0,1,1,1,0,0,
201500055386,2015,11,5,16:20,75119,2,1,6,1,1,4,1,1,0,50,1,0,5,1,1,49,0,2,0,1,0,1,0,0,
202100030460,2021,7,2,18:50,32083,1,1,3,1,1,3,2,1,0,-1,1,0,1,1,1,47,9,0,0,9,0,0,1,0,1.0
201900016631,2019,12,7,10:15,75115,2,2,6,1,1,4,1,1,0,0,1,0,1,1,1,55,5,2,0,1,1,16,0,0,
201200024529,2012,12,1,13:22,31555,2,1,6,1,1,4,2,1,0,0,1,0,1,1,1,38,5,2,0,1,1,0,0,0,
201100055875,2011,5,5,16:10,69383,2,2,3,1,1,4,-1,-1,0,0,-1,0,0,1,2,1,5,2,0,2,5,16,30,18,1.0
202000005464,2020,6,6,10:20,75110,2,3,6,1,1,4,1,1,0,-1,1,-1,5,1,1,32,1,2,0,1,1,1,0,0,
201600053312,2016,1,4,22:05,75112,2,1,6,5,1,4,-1,1,0,0,2,6,4,1,1,23,9,2,0,1,1,1,0,0,
201500036736,2015,11,5,15:20,91657,2,2,3,1,3,4,2,2,0,0,2,0,1,1,1,13,5,9,0,2,1,1,7,1,1.0
200800077076,2008,11,6,12:15,97225,2,1,6,1,1,2,1,1,0,0,1,0,1,1,1,33,5,0,0,1,1,1,0,0,
201600049438,2016,9,5,16:10,69383,2,1,6,1,1,4,1,1,0,0,1,0,1,1,1,37,1,9,0,1,1,1,0,0,
201000040537,2010,2,6,15:30,67482,2,1,3,1,1,4,2,1,0,40,1,0,5,1,2,30,9,2,0,2,1,19,1,1,1.0
200500052788,2005,8,3,16:00,75014,2,1,2,1,1,4,2,1,0,120,1,0,1,1,1,27,9,0,0,2,4,1,2,1,1.0
201100060496,2011,6,3,17:15,75112,2,2,3,1,1,4,2,1,0,0,-1,0,0,1,1,16,0,2,0,0,8,15,32,17,1.0
201500028514,2015,5,4,18:05,54395,2,1,6,1,1,4,1,1,0,0,1,0,1,1,1,17,2,9,0,1,1,1,0,0,
200700066887,2007,10,7,19:30,75110,2,1,6,5,1,4,1,1,0,50,1,2,1,1,2,43,0,9,0,1,0,5,0,0,
201200047306,2012,5,2,17:00,94042,2,1,1,1,1,9,2,2,0,29,1,0,3,1,2,18,5,2,0,2,1,1,1,1,1.0
201200027525,2012,9,6,19:35,37261,2,1,6,2,1,4,2,2,0,0,1,0,5,1,1,11,5,9,0,1,1,2,0,0,
200700063844,2007,10,4,13:00,53130,2,1,6,1,1,9,-1,1,0,0,1,6,4,1,1,20,1,2,0,1,1,1,0,0,
200500052375,2005,8,4,11:35,74010,2,1,6,1,1,4,2,1,0,0,1,0,5,1,1,23,9,9,0,2,1,5,1,1,1.0
200500030127,2005,5,4,16:53,75019,2,1,6,1,1,4,2,1,0,60,1,0,1,1,1,42,1,2,0,1,1,1,0,0,
201400030544,2014,10,2,17:30,59178,2,1,6,1,1,4,3,1,0,70,2,0,1,1,1,39,1,9,0,1,1,1,0,0,
201500051336,2015,12,3,13:25,75106,2,1,6,1,1,4,1,1,0,30,1,0,5,1,1,15,2,2,0,1,3,1,0,0,
201600054137,2016,2,4,19:20,75114,2,2,6,5,2,4,2,1,0,200,2,0,5,1,1,37,1,2,0,1,1,15,0,0,
200700014785,2007,3,4,18:50,34172,2,1,6,1,1,4,2,1,0,76,1,4,0,1,1,28,1,9,0,1,1,1,0,0,
201500052672,2015,3,4,20:30,75112,2,1,6,5,1,4,2,1,0,40,1,0,1,1,1,42,0,2,0,1,1,1,0,0,
202000037060,2020,5,5,13:17,75103,2,2,6,1,1,4,2,1,0,-1,1,-1,5,1,1,28,1,2,0,1,1,1,0,0,
201600049539,2016,11,1,12:55,69388,2,1,3,1,1,4,1,1,0,0,1,0,1,1,2,20,0,2,0,2,0,0,31,0,1.0
201800017892,2018,12,3,15:40,65339,2,1,6,1,1,3,2,1,0,0,1,0,1,1,1,27,5,2,0,1,1,1,0,0,
200900027574,2009,6,4,18:15,89025,2,1,1,1,1,4,2,-1,0,0,1,0,1,1,2,7,0,9,0,2,1,10,7,1,1.0
201200029371,2012,5,7,10:15,46042,2,1,6,1,1,4,2,2,0,44,1,6,1,1,1,56,5,9,0,1,1,1,0,0,
200600063444,2006,10,7,23:50,75013,2,2,3,5,1,4,2,1,0,60,1,0,1,1,1,28,5,0,0,2,4,1,2,1,1.0
202000003114,2020,3,4,17:50,75117,2,3,3,2,3,4,3,1,0,-1,2,0,1,1,1,20,9,2,0,2,1,5,1,1,1.0
201500047715,2015,7,5,12:10,0,2,1,1,1,1,2,2,1,0,80,1,0,1,1,1,22,1,2,0,2,1,18,10,16,1.0
200900024673,2009,7,4,19:45,17306,2,1,6,1,1,4,-1,-1,0,0,-1,0,4,1,1,16,0,9,0,1,1,0,0,0,
201500009115,2015,5,3,12:45,91274,1,1,6,1,1,9,-1,-1,0,0,1,6,5,1,1,13,2,8,0,1,1,1,0,0,
200700050554,2007,8,3,17:00,68066,2,1,3,1,1,3,2,1,0,150,1,0,5,1,1,12,5,2,0,2,0,19,1,1,1.0
200500017170,2005,3,1,15:50,84035,2,1,6,1,1,4,-1,1,0,40,1,0,1,1,1,26,0,9,0,1,1,1,0,0,
200700021954,2007,4,6,18:23,49007,2,1,7,1,1,4,2,2,0,60,1,0,1,1,1,31,0,9,0,0,1,1,0,0,
202000038933,2020,5,4,20:15,27681,2,1,6,1,1,6,-1,1,0,-1,1,0,1,1,1,9,5,0,0,1,0,1,0,0,
200800006211,2008,2,4,16:00,33501,1,1,4,1,1,4,2,1,0,42,1,0,1,1,2,44,5,2,0,0,1,1,1,0,5.0
201000058784,2010,3,3,17:57,69387,2,1,6,2,1,4,-1,1,0,0,1,6,5,1,2,21,2,2,0,9,0,1,1,1,1.0
201600054276,2016,8,3,11:00,75114,2,1,6,1,1,4,3,1,0,150,1,0,1,1,1,20,5,2,0,1,1,1,0,0,
201600032532,2016,7,7,12:20,67365,2,1,6,1,1,4,2,1,0,70,1,0,1,1,2,60,9,9,0,1,1,1,0,0,
200800022665,2008,3,1,17:05,92012,2,1,6,1,1,4,2,1,0,150,1,0,1,1,1,50,0,0,1,0,1,1,7,24,1.0
202000012279,2020,12,6,18:10,75101,2,3,2,5,1,4,1,1,0,-1,2,0,1,1,2,4,5,2,0,2,1,1,7,24,1.0
201900041332,2019,4,5,13:15,75112,2,3,6,1,1,4,2,1,0,0,1,0,1,1,1,28,1,0,0,1,1,15,0,0,
201100031853,2011,2,2,10:35,44184,2,1,6,1,1,4,2,1,0,0,2,0,1,1,1,50,0,4,0,1,0,1,0,0,
201800050861,2018,4,5,19:05,75107,2,1,1,1,1,4,2,1,0,0,1,6,1,1,1,16,5,2,0,2,1,13,1,1,1.0
201800051444,2018,2,3,19:15,75110,2,1,6,5,2,4,1,1,0,0,1,0,5,1,1,31,5,2,0,1,0,1,0,0,
201000043594,2010,7,4,19:25,77514,1,9,5,1,1,2,1,1,0,80,1,0,1,1,1,22,5,9,0,0,0,9,7,0,3.0
202000047101,2020,6,1,16:20,5061,2,1,6,1,1,4,2,1,0,-1,1,6,5,1,1,45,1,2,0,1,7,1,0,0,
200900054067,2009,10,5,16:10,50129,2,1,6,1,1,4,1,1,0,0,1,0,1,1,1,15,2,2,0,2,2,17,1,13,1.0
201900000774,2019,9,7,11:00,22278,2,2,3,1,1,4,-1,1,0,0,1,0,1,1,1,11,5,2,0,2,1,15,1,1,1.0
201300054409,2013,11,5,18:20,75108,2,5,6,5,1,4,2,1,0,0,1,0,1,1,2,46,1,2,0,1,0,1,0,0,
200700081940,2007,3,6,19:00,97304,2,1,3,5,1,4,2,1,0,75,1,0,1,1,1,17,5,0,0,2,8,15,7,17,1.0
201000061193,2010,9,4,18:20,75107,2,2,3,1,1,4,1,1,0,120,1,0,1,1,2,27,4,2,0,2,3,15,7,17,1.0
201300029095,2013,5,2,11:20,56121,2,1,7,1,1,9,-1,-1,0,0,-1,0,1,1,1,18,0,9,0,1,0,0,0,0,
201800054339,2018,2,3,13:00,75119,2,3,6,1,1,4,-1,-1,0,0,-1,0,0,1,1,27,4,2,0,1,1,1,0,0,
201100049152,2011,7,3,14:00,93053,2,1,7,1,1,3,2,2,50,30,1,0,1,1,1,38,0,9,1,0,1,1,0,0,
201300036883,2013,11,3,12:00,85194,2,1,1,1,1,4,1,1,0,0,1,0,1,1,1,19,0,2,0,2,1,5,7,1,1.0
200600008214,2006,2,2,13:44,31555,2,1,6,1,1,4,1,2,0,100,1,0,1,1,1,27,0,9,0,2,4,19,13,1,1.0
200500082269,2005,12,3,13:00,75019,2,3,6,1,1,4,1,1,0,60,1,0,1,1,1,47,4,0,0,1,1,1,0,0,
200500016160,2005,3,7,15:00,69259,2,1,6,1,1,5,-1,-1,0,0,-1,0,1,1,1,9,5,9,0,1,1,1,0,0,
201000049415,2010,5,6,16:40,92063,1,1,6,1,1,9,2,-1,0,0,1,0,0,1,1,13,5,9,0,0,0,0,1,0,3.0
200900027897,2009,7,1,11:44,68224,2,1,6,1,1,4,1,1,0,0,1,0,4,1,2,7,0,4,0,1,1,5,0,0,
201400049816,2014,3,3,13:45,69384,2,1,6,1,1,4,3,1,0,80,1,1,1,1,1,67,0,2,0,1,1,2,0,0,
201900045359,2019,12,1,17:05,75104,2,3,6,5,1,4,1,1,0,0,1,0,5,1,1,24,5,2,0,1,7,1,0,0,
200800008357,2008,2,2,12:40,34172,2,1,6,1,1,4,2,1,0,60,1,0,4,1,2,45,0,9,0,1,1,1,0,0,
201900046445,2019,9,2,17:10,77243,2,9,6,1,1,4,1,1,0,0,1,0,2,1,1,36,5,0,0,1,1,1,0,0,
201200019103,2012,8,3,17:30,25356,2,1,6,1,1,4,2,2,0,0,1,0,1,1,1,19,5,2,0,2,1,19,0,0,
201300050539,2013,9,2,16:40,75103,2,3,6,1,2,4,2,1,0,53,2,6,1,1,1,58,2,2,0,1,1,1,0,0,
202000000526,2020,10,1,19:35,75111,2,2,3,5,1,4,2,1,0,-1,1,-1,5,1,1,18,9,0,0,2,4,1,32,1,1.0
201400054331,2014,10,5,12:10,75112,2,1,6,1,1,4,3,4,0,0,1,0,5,1,1,15,5,2,0,1,1,5,0,0,
201300024834,2013,8,2,10:35,34172,2,3,3,1,1,4,2,1,0,60,1,0,1,1,1,23,5,9,0,2,1,5,32,1,1.0
201400034067,2014,7,6,15:55,69259,2,1,2,1,1,6,-1,1,0,87,1,0,1,1,2,38,5,2,0,2,1,2,7,2,1.0
200500030025,2005,5,3,18:30,75002,2,1,6,1,1,4,1,1,0,30,1,0,1,1,1,29,5,0,0,1,1,5,0,0,
200700009373,2007,2,5,20:36,64024,2,1,6,4,1,5,-1,1,0,70,1,0,4,1,1,20,5,9,0,1,1,0,0,0,
201100039317,2011,10,5,14:00,68066,2,1,6,1,1,4,2,1,0,90,1,0,1,1,1,16,5,2,0,2,1,1,7,4,1.0
201300052746,2013,6,7,18:00,75112,2,1,1,1,1,4,1,1,0,0,1,0,5,1,1,37,5,2,0,2,1,5,1,1,1.0
201500032401,2015,10,4,17:00,67482,2,3,3,1,1,4,1,1,0,0,-1,0,5,1,1,46,1,9,0,2,1,1,1,1,1.0
201100028524,2011,3,2,20:50,34172,2,2,7,5,1,4,2,1,10,168,1,0,1,1,2,27,5,9,0,0,0,0,32,0,1.0
201900056871,2019,2,4,14:40,75117,2,1,6,1,1,4,2,1,0,0,1,0,5,1,1,28,9,2,0,1,7,1,0,0,
200700069872,2007,11,1,17:45,63032,2,1,6,1,1,4,2,2,0,0,1,0,1,1,1,59,9,2,0,1,1,1,0,0,
200600078352,2006,12,7,23:50,75010,2,1,6,5,1,4,1,1,0,60,1,0,1,1,1,25,5,0,0,1,1,21,0,0,
202100035941,2021,6,1,18:40,75120,2,2,6,1,1,4,2,1,0,-1,1,0,1,1,1,34,4,2,0,1,2,1,0,0,
201500051014,2015,12,3,13:00,75103,2,1,6,1,1,4,-1,1,0,40,1,0,1,1,1,26,4,2,0,1,0,5,0,0,
201600035081,2016,5,5,15:30,82121,2,1,6,1,1,4,-1,1,0,0,1,6,1,1,1,16,5,8,0,1,0,0,0,0,
200900051038,2009,6,3,15:25,62277,2,6,4,1,1,3,1,1,240,90,1,0,1,1,1,13,5,2,0,9,7,2,7,2,1.0
200500004556,2005,1,1,14:50,74010,2,1,6,1,1,4,-1,1,0,78,1,6,1,1,2,43,9,9,0,1,1,2,0,0,
200900027897,2009,7,1,11:44,68224,2,1,6,1,1,4,1,1,0,0,1,0,4,1,1,13,5,4,0,1,1,5,0,0,
201900048578,2019,7,2,07:50,33274,2,6,3,1,1,3,2,1,0,0,1,5,1,1,2,1,0,0,0,2,8,9,7,1,1.0
201300048125,2013,4,5,17:30,69382,2,1,4,1,2,4,1,1,0,100,2,0,1,1,1,43,1,2,0,2,4,23,7,1,2.0
200700059216,2007,9,7,23:55,75105,2,1,6,5,1,4,-1,1,0,0,1,0,1,1,1,45,5,9,0,1,7,1,0,0,
200600021251,2006,4,2,12:10,75009,2,3,6,1,1,4,1,1,0,60,1,0,1,1,2,51,5,0,0,1,1,1,0,0,
201000054003,2010,9,4,17:55,94067,2,2,6,1,1,3,2,1,0,0,1,0,1,1,1,39,9,9,0,1,1,1,0,0,
201900017278,2019,9,2,08:15,56083,2,1,6,1,1,4,2,1,0,0,1,9,4,1,1,32,5,2,0,1,1,25,0,0,
201700056748,2017,10,6,13:35,75117,2,7,6,1,1,4,1,1,0,0,1,0,5,1,1,28,1,2,0,1,1,1,0,0,
201200031995,2012,10,3,17:30,59183,2,1,6,1,1,4,2,1,0,100,1,0,4,1,1,18,5,9,0,1,1,1,0,0,
200600001347,2006,1,1,18:15,44055,2,1,6,5,1,4,2,1,14,40,1,0,5,1,1,40,5,9,0,1,1,0,0,0,
200500014191,2005,3,3,16:10,6088,2,1,1,1,1,2,2,1,0,0,1,0,4,1,1,18,5,9,0,2,1,21,1,13,1.0
202000016699,2020,1,4,15:30,75113,2,3,6,1,1,4,3,1,0,5,1,-1,5,1,1,54,1,2,0,1,1,1,0,0,
201700000573,2017,1,3,14:10,22171,1,1,4,1,1,4,2,1,0,50,1,0,1,1,1,78,5,2,0,2,0,2,0,0,2.0
201700054771,2017,6,6,10:40,75112,2,2,4,1,1,4,2,-1,0,0,-1,0,0,1,2,36,3,2,0,2,0,23,7,0,2.0
201500036894,2015,6,2,15:10,91286,2,1,1,1,1,2,2,1,0,0,1,0,1,1,2,44,0,2,0,2,1,0,15,0,1.0
200700042990,2007,7,7,19:15,36044,2,1,6,1,1,4,-1,2,0,0,-1,0,4,1,1,10,0,9,0,1,0,1,0,0,
200800035478,2008,6,2,19:42,75113,2,1,6,1,8,9,2,1,0,40,1,0,1,1,1,28,1,2,0,1,1,7,0,0,
201300039113,2013,7,5,23:30,92024,2,1,6,5,1,4,1,1,0,0,1,0,1,1,1,16,5,9,0,1,1,0,0,0,
201700057955,2017,8,6,16:10,75119,2,1,1,1,2,4,2,1,0,25,2,2,5,1,1,51,5,2,0,2,1,13,1,1,1.0
201900036865,2019,6,3,17:30,33063,2,3,2,1,1,4,1,2,0,0,1,0,1,1,1,17,5,0,0,2,1,1,50,1,1.0
202000025022,2020,8,6,10:15,71178,2,1,6,1,1,3,2,1,0,-1,1,0,1,1,1,33,5,2,0,1,1,1,0,0,
200800020508,2008,4,5,21:05,67482,2,2,3,3,1,4,2,1,0,60,1,0,1,1,1,15,5,9,0,2,1,0,1,0,1.0
200800047289,2008,8,2,18:15,68178,2,1,1,1,1,3,2,-1,0,67,-1,0,1,1,1,66,5,0,0,2,1,15,33,2,1.0
201000013948,2010,4,7,10:30,78451,2,3,5,1,1,3,2,1,0,63,1,0,1,1,1,42,5,2,0,2,1,1,7,15,1.0
200500034808,2005,6,1,16:00,67482,2,1,3,1,1,4,2,1,0,22,1,0,5,1,1,61,5,9,0,2,8,1,1,1,1.0
200600021422,2006,4,2,18:00,75004,2,1,3,1,1,4,1,1,0,30,1,0,1,1,2,42,5,0,0,2,6,11,18,17,1.0
200500044435,2005,7,3,11:45,31555,2,2,3,1,1,4,2,1,0,84,1,0,1,1,2,23,9,2,0,2,4,19,2,1,1.0
202000022889,2020,2,2,09:00,75116,2,1,1,1,1,4,1,1,0,3,1,-1,5,1,1,42,1,2,0,2,1,13,50,2,1.0
201900050326,2019,8,4,10:25,49238,2,1,4,1,1,3,2,1,0,0,1,9,1,1,1,53,5,2,0,9,7,2,1,2,2.0
201900027683,2019,12,5,10:45,75107,2,1,3,1,8,4,1,1,0,0,2,0,5,1,1,25,0,2,0,2,8,13,1,17,1.0
201200055967,2012,2,6,19:10,75112,2,1,3,5,1,4,2,1,0,80,1,0,5,1,1,24,5,2,0,2,1,2,1,13,1.0
201500024943,2015,5,1,19:20,35238,2,1,6,1,2,4,2,1,0,0,2,0,1,1,1,27,2,8,0,1,1,1,0,0,
200700049887,2007,8,2,17:30,42187,2,2,3,1,1,9,2,1,0,75,1,0,1,1,1,26,5,9,0,2,1,1,2,15,1.0
202100014877,2021,8,3,18:00,97410,1,1,2,2,1,2,3,4,0,-1,1,0,1,1,1,49,5,0,0,2,8,15,33,21,1.0
201700009855,2017,6,5,18:18,13055,2,1,3,1,1,4,2,1,0,60,1,0,0,1,1,37,0,9,0,2,2,9,32,2,1.0
202100032322,2021,6,5,17:40,75113,2,2,6,1,1,4,2,1,0,-1,1,0,1,1,1,34,5,2,0,1,1,1,0,0,
200900063816,2009,10,4,15:30,62193,2,2,6,1,1,4,2,1,0,100,1,0,1,1,1,13,2,9,0,1,1,1,0,0,
200700037451,2007,6,7,12:10,92051,2,1,6,1,1,4,2,1,0,100,1,0,1,1,1,61,0,2,0,1,1,1,0,0,
201800001809,2018,5,6,16:30,69227,1,1,6,1,1,4,2,4,0,0,1,0,1,1,1,70,9,2,14,1,1,1,0,0,
201000024073,2010,3,1,18:11,17300,2,1,1,1,1,4,-1,1,0,0,1,0,5,1,1,57,0,9,0,2,1,1,1,1,1.0
200900020754,2009,9,2,18:10,75112,2,1,6,1,1,4,-1,1,0,100,1,0,5,1,1,18,5,9,0,1,1,1,0,0,
201300029713,2013,4,2,15:30,59017,2,2,3,1,1,4,2,1,0,78,1,0,0,1,2,16,2,9,0,2,1,1,2,16,1.0
201600053967,2016,8,1,17:30,75113,2,1,3,1,1,4,2,1,0,130,1,0,1,1,1,25,5,2,0,2,4,12,37,7,1.0
201600049166,2016,5,1,11:00,69387,2,1,6,1,1,4,3,1,18,72,1,0,5,1,1,13,5,8,0,1,2,1,0,0,
202000030217,2020,7,1,19:15,75107,2,2,3,1,1,4,2,1,0,-1,1,-1,5,1,2,28,5,0,0,2,5,15,50,1,1.0
201600053402,2016,4,4,19:30,75112,2,1,6,1,1,4,1,1,0,35,1,0,5,1,1,59,1,2,0,1,1,1,0,0,
201600022970,2016,6,5,16:25,31557,2,1,2,1,1,3,2,1,0,0,1,0,1,1,1,44,0,2,0,2,0,19,7,19,1.0
201400036145,2014,9,5,16:55,78190,2,3,6,1,1,3,2,1,0,0,1,0,4,1,1,13,2,9,0,1,1,0,0,0,
201200013656,2012,10,1,15:20,11262,2,1,2,1,1,4,-1,1,0,0,1,0,1,1,2,40,0,9,0,0,4,1,1,1,1.0
200900063816,2009,10,4,15:30,62193,2,2,6,1,1,4,2,1,0,100,1,0,1,1,1,13,2,9,0,1,1,1,0,0,
200500020948,2005,4,5,19:43,75005,2,2,6,1,1,4,2,1,0,120,1,0,1,1,1,23,5,0,0,1,1,1,0,0,
200600066815,2006,11,5,17:25,31555,2,1,6,1,1,4,2,1,0,136,1,0,1,1,1,38,5,9,0,1,1,1,0,0,
202100011851,2021,10,3,22:00,75114,2,2,6,5,1,4,2,2,0,-1,1,-1,5,1,1,41,9,0,0,1,1,21,0,0,
201200026227,2012,9,5,13:10,34172,2,1,3,1,1,4,3,1,30,120,1,6,1,1,1,25,5,2,0,2,1,19,32,1,1.0
202100020104,2021,9,3,14:15,75116,2,4,6,1,1,4,2,1,0,-1,1,0,1,1,1,19,9,0,0,1,2,5,0,0,
200900033970,2009,4,7,17:50,91223,2,1,6,1,1,4,-1,-1,0,0,-1,0,0,1,1,4,0,9,0,1,0,0,0,0,
201000064834,2010,4,1,18:15,75117,2,4,6,1,1,4,1,1,0,0,-1,0,1,1,1,35,1,2,0,1,1,1,0,0,
201700040115,2017,7,5,19:25,92035,2,2,6,1,1,4,1,1,0,0,1,0,1,1,2,30,1,9,0,1,1,16,0,0,
201900033763,2019,9,3,14:15,64230,2,1,2,1,1,4,2,2,0,0,1,0,1,1,1,32,4,0,0,0,0,15,1,1,1.0
200700028136,2007,5,3,18:50,31555,2,1,5,1,2,4,2,1,0,125,2,0,1,1,1,20,1,2,0,0,1,19,0,0,2.0
200500076743,2005,11,3,11:10,94018,2,1,6,1,8,4,2,1,0,98,2,0,1,1,1,46,0,2,0,1,1,2,0,0,
201500050641,2015,5,5,14:55,75102,2,5,6,1,1,4,1,1,0,77,1,0,1,1,1,35,0,2,0,1,0,1,0,0,
200500080302,2005,12,3,13:45,13055,2,9,6,1,1,4,-1,1,0,0,1,0,4,1,2,36,1,0,0,1,2,0,0,0,
201900047970,2019,11,6,10:30,75109,2,5,6,1,1,4,1,2,0,0,1,0,1,1,1,39,0,2,0,1,1,1,0,0,
200700025206,2007,5,3,11:00,59586,2,1,6,1,1,3,2,1,0,60,1,0,1,1,1,21,2,0,0,1,1,1,0,0,
200500059983,2005,9,7,16:47,75016,2,2,2,1,1,4,2,1,0,60,1,0,1,1,1,47,5,0,0,2,1,1,1,1,1.0
200800064757,2008,11,2,12:27,54395,2,1,6,1,1,4,1,2,0,80,1,0,1,1,1,23,5,2,0,1,1,1,0,0,
